timestamp,open,high,low,close,volume,60_min_open,60_min_high,60_min_low,60_min_close,60_min_volume
2025-05-15 12:00:00+05:30,1421.4,1422.8,1421.0,1422.3,47752
2025-05-15 12:05:00+05:30,1422.3,1427.5,1421.9,1426.8,106208
2025-05-15 12:10:00+05:30,1426.8,1426.8,1422.1,1423.0,50213
2025-05-15 12:15:00+05:30,1423.1,1429.0,1423.1,1426.2,109630
2025-05-15 12:20:00+05:30,1426.4,1426.4,1422.0,1423.2,56631
2025-05-15 12:25:00+05:30,1423.1,1423.9,1421.8,1422.2,76245
2025-05-15 12:30:00+05:30,1422.2,1423.2,1420.5,1422.1,119360
2025-05-15 12:35:00+05:30,1421.6,1425.9,1421.0,1423.6,98249
2025-05-15 12:40:00+05:30,1424.1,1424.1,1420.5,1421.1,71260
2025-05-15 12:45:00+05:30,1421.1,1421.9,1420.0,1420.6,58984
2025-05-15 12:50:00+05:30,1420.7,1422.3,1420.1,1421.8,78409
2025-05-15 12:55:00+05:30,1421.8,1423.0,1421.5,1421.8,75776
2025-05-15 13:00:00+05:30,1422.0,1426.8,1421.8,1424.7,382540
2025-05-15 13:05:00+05:30,1424.7,1434.0,1424.6,1431.4,651862
2025-05-15 13:10:00+05:30,1431.2,1437.9,1431.0,1437.4,419924
2025-05-15 13:15:00+05:30,1437.3,1440.0,1435.5,1437.7,421000
2025-05-15 13:20:00+05:30,1437.7,1438.1,1435.0,1437.0,195500
2025-05-15 13:25:00+05:30,1437.2,1438.0,1435.2,1437.9,171551
2025-05-15 13:30:00+05:30,1437.9,1442.3,1437.5,1440.9,609517
2025-05-15 13:35:00+05:30,1441.0,1443.6,1439.1,1442.9,412526
2025-05-15 13:40:00+05:30,1442.9,1445.7,1441.3,1443.4,594184
2025-05-15 13:45:00+05:30,1443.4,1448.6,1442.9,1447.6,599929
2025-05-15 13:50:00+05:30,1447.4,1451.5,1447.1,1450.5,769747
2025-05-15 13:55:00+05:30,1450.9,1453.8,1449.6,1452.6,414216
2025-05-15 14:00:00+05:30,1453.0,1453.5,1449.0,1451.2,423557
2025-05-15 14:05:00+05:30,1451.2,1452.9,1449.7,1452.0,507218
2025-05-15 14:10:00+05:30,1452.0,1455.6,1452.0,1453.8,536628
2025-05-15 14:15:00+05:30,1453.9,1457.7,1451.5,1454.7,471251
2025-05-15 14:20:00+05:30,1455.0,1457.4,1453.5,1455.4,578735
2025-05-15 14:25:00+05:30,1455.6,1459.8,1455.0,1459.8,561495
2025-05-15 14:30:00+05:30,1459.8,1461.4,1455.2,1458.1,692115
2025-05-15 14:35:00+05:30,1458.0,1458.7,1454.1,1454.2,478928
2025-05-15 14:40:00+05:30,1454.2,1457.2,1452.6,1457.2,246168
2025-05-15 14:45:00+05:30,1457.2,1457.8,1453.6,1455.3,280928
2025-05-15 14:50:00+05:30,1455.3,1455.4,1453.8,1454.4,140633
2025-05-15 14:55:00+05:30,1454.4,1454.7,1452.1,1454.4,215030
2025-05-15 15:00:00+05:30,1454.4,1455.8,1452.3,1454.6,647601
2025-05-15 15:05:00+05:30,1454.5,1456.1,1453.5,1454.3,534849
2025-05-15 15:10:00+05:30,1454.2,1455.5,1452.6,1452.6,540057
2025-05-15 15:15:00+05:30,1452.6,1454.0,1451.0,1452.7,648938
2025-05-15 15:20:00+05:30,1452.4,1456.3,1452.4,1455.7,872462
2025-05-15 15:25:00+05:30,1455.8,1456.0,1452.1,1453.0,439615
2025-05-16 09:15:00+05:30,1453.5,1453.9,1447.3,1450.7,608347
2025-05-16 09:20:00+05:30,1450.7,1453.8,1450.0,1451.7,266749
2025-05-16 09:25:00+05:30,1451.7,1452.7,1450.2,1452.7,118738
2025-05-16 09:30:00+05:30,1452.4,1457.4,1452.4,1453.7,276522
2025-05-16 09:35:00+05:30,1453.9,1456.0,1452.0,1452.8,147588
2025-05-16 09:40:00+05:30,1452.6,1455.8,1451.0,1454.7,129396
2025-05-16 09:45:00+05:30,1454.9,1456.6,1454.0,1454.7,73275
2025-05-16 09:50:00+05:30,1454.6,1454.9,1451.0,1451.1,90474
2025-05-16 09:55:00+05:30,1451.0,1453.9,1451.0,1451.6,78878
2025-05-16 10:00:00+05:30,1451.7,1455.8,1451.4,1455.0,86694
2025-05-16 10:05:00+05:30,1455.2,1455.7,1452.9,1453.4,66104
2025-05-16 10:10:00+05:30,1453.2,1453.4,1452.0,1453.4,66944
2025-05-16 10:15:00+05:30,1453.1,1454.7,1453.0,1454.2,63350
2025-05-16 10:20:00+05:30,1454.1,1455.0,1451.5,1451.7,83414
2025-05-16 10:25:00+05:30,1451.7,1453.0,1450.3,1452.2,85491
2025-05-16 10:30:00+05:30,1452.2,1453.4,1452.0,1452.5,43410
2025-05-16 10:35:00+05:30,1452.6,1453.6,1451.9,1452.9,59507
2025-05-16 10:40:00+05:30,1452.9,1454.1,1452.4,1452.6,66321
2025-05-16 10:45:00+05:30,1452.5,1452.6,1451.6,1452.0,56461
2025-05-16 10:50:00+05:30,1452.0,1453.0,1451.5,1452.6,52200
2025-05-16 10:55:00+05:30,1452.6,1453.3,1452.5,1452.9,47356
2025-05-16 11:00:00+05:30,1453.0,1453.0,1451.1,1452.2,76585
2025-05-16 11:05:00+05:30,1452.0,1452.7,1451.4,1452.3,185147
2025-05-16 11:10:00+05:30,1452.3,1452.6,1451.4,1452.1,62669
2025-05-16 11:15:00+05:30,1452.1,1453.9,1452.1,1453.7,59497
2025-05-16 11:20:00+05:30,1453.6,1453.8,1450.7,1451.5,93322
2025-05-16 11:25:00+05:30,1451.4,1452.4,1451.4,1452.0,57182
2025-05-16 11:30:00+05:30,1452.0,1454.8,1451.9,1454.3,73487
2025-05-16 11:35:00+05:30,1454.3,1455.9,1452.5,1452.5,111614
2025-05-16 11:40:00+05:30,1452.5,1452.8,1452.0,1452.5,66440
2025-05-16 11:45:00+05:30,1452.5,1453.0,1452.0,1452.4,58324
2025-05-16 11:50:00+05:30,1452.3,1452.7,1452.0,1452.1,45973
2025-05-16 11:55:00+05:30,1452.0,1452.6,1452.0,1452.3,75860
2025-05-16 12:00:00+05:30,1452.3,1453.2,1452.1,1453.2,42171
2025-05-16 12:05:00+05:30,1453.1,1453.8,1453.1,1453.6,33276
2025-05-16 12:10:00+05:30,1453.5,1453.9,1450.7,1451.1,204346
2025-05-16 12:15:00+05:30,1451.1,1452.8,1451.1,1452.0,70860
2025-05-16 12:20:00+05:30,1452.0,1452.4,1451.7,1452.3,39102
2025-05-16 12:25:00+05:30,1452.4,1452.8,1452.3,1452.7,36610
2025-05-16 12:30:00+05:30,1452.7,1453.8,1452.7,1453.5,42545
2025-05-16 12:35:00+05:30,1453.8,1453.9,1452.3,1453.0,83602
2025-05-16 12:40:00+05:30,1453.0,1454.5,1453.0,1454.5,47870
2025-05-16 12:45:00+05:30,1454.4,1455.7,1453.8,1454.0,84083
2025-05-16 12:50:00+05:30,1454.0,1455.2,1453.4,1454.5,74981
2025-05-16 12:55:00+05:30,1454.9,1455.2,1454.2,1455.0,55115
2025-05-16 13:00:00+05:30,1455.0,1455.3,1454.1,1454.8,61881
2025-05-16 13:05:00+05:30,1454.8,1455.5,1454.4,1454.9,46676
2025-05-16 13:10:00+05:30,1454.8,1458.0,1454.8,1457.8,141732
2025-05-16 13:15:00+05:30,1457.9,1458.6,1456.6,1458.0,144975
2025-05-16 13:20:00+05:30,1458.1,1459.0,1457.1,1457.3,116929
2025-05-16 13:25:00+05:30,1457.6,1461.0,1457.3,1460.0,280934
2025-05-16 13:30:00+05:30,1459.9,1460.0,1458.5,1459.1,60597
2025-05-16 13:35:00+05:30,1459.0,1459.7,1458.6,1458.9,64532
2025-05-16 13:40:00+05:30,1458.9,1460.0,1455.6,1456.5,443011
2025-05-16 13:45:00+05:30,1456.6,1458.5,1456.3,1457.0,288744
2025-05-16 13:50:00+05:30,1457.0,1458.1,1456.9,1457.2,62540
2025-05-16 13:55:00+05:30,1457.4,1458.3,1457.1,1457.5,126335
2025-05-16 14:00:00+05:30,1457.5,1458.8,1457.0,1458.4,113013
2025-05-16 14:05:00+05:30,1458.6,1459.8,1457.3,1458.9,116987
2025-05-16 14:10:00+05:30,1458.9,1459.9,1458.2,1458.4,128269
2025-05-16 14:15:00+05:30,1458.4,1459.0,1456.9,1457.4,103913
2025-05-16 14:20:00+05:30,1457.4,1458.5,1457.3,1458.5,113591
2025-05-16 14:25:00+05:30,1458.5,1459.4,1456.4,1456.8,188487
2025-05-16 14:30:00+05:30,1456.8,1457.1,1454.7,1456.7,117155
2025-05-16 14:35:00+05:30,1456.5,1458.9,1456.3,1458.4,133440
2025-05-16 14:40:00+05:30,1458.4,1458.9,1457.0,1457.0,82251
2025-05-16 14:45:00+05:30,1457.4,1457.5,1456.2,1456.5,97344
2025-05-16 14:50:00+05:30,1456.5,1457.5,1456.5,1457.0,89432
2025-05-16 14:55:00+05:30,1456.8,1457.1,1454.6,1455.7,130362
2025-05-16 15:00:00+05:30,1455.8,1457.7,1455.5,1457.6,254039
2025-05-16 15:05:00+05:30,1457.5,1458.1,1455.7,1456.1,268500
2025-05-16 15:10:00+05:30,1456.2,1456.8,1455.7,1455.8,204538
2025-05-16 15:15:00+05:30,1455.9,1456.7,1455.5,1456.0,196940
2025-05-16 15:20:00+05:30,1456.0,1457.1,1455.4,1455.5,250436
2025-05-16 15:25:00+05:30,1455.5,1456.8,1454.2,1454.8,157557
2025-05-19 09:15:00+05:30,1453.5,1454.6,1449.2,1452.9,187789
2025-05-19 09:20:00+05:30,1452.8,1453.6,1450.7,1451.9,85872
2025-05-19 09:25:00+05:30,1451.8,1451.9,1447.4,1448.6,124138
2025-05-19 09:30:00+05:30,1448.6,1450.1,1448.0,1448.0,81522
2025-05-19 09:35:00+05:30,1448.0,1448.6,1444.0,1444.9,100234
2025-05-19 09:40:00+05:30,1444.9,1448.5,1444.3,1447.2,47991
2025-05-19 09:45:00+05:30,1447.6,1448.7,1446.4,1447.8,44876
2025-05-19 09:50:00+05:30,1447.6,1448.4,1446.5,1447.0,29438
2025-05-19 09:55:00+05:30,1446.7,1447.0,1445.5,1445.9,29956
2025-05-19 10:00:00+05:30,1445.9,1447.7,1445.0,1447.6,78162
2025-05-19 10:05:00+05:30,1447.7,1449.9,1447.0,1449.4,74719
2025-05-19 10:10:00+05:30,1449.4,1450.0,1448.0,1448.8,69679
2025-05-19 10:15:00+05:30,1448.7,1449.9,1448.5,1449.1,30799
2025-05-19 10:20:00+05:30,1449.0,1449.2,1448.0,1448.8,32754
2025-05-19 10:25:00+05:30,1448.9,1448.9,1445.7,1447.4,68703
2025-05-19 10:30:00+05:30,1447.4,1447.7,1446.1,1447.1,33354
2025-05-19 10:35:00+05:30,1447.2,1448.1,1445.5,1445.6,26456
2025-05-19 10:40:00+05:30,1445.6,1447.5,1445.0,1445.7,98810
2025-05-19 10:45:00+05:30,1445.5,1447.3,1445.2,1447.1,69428
2025-05-19 10:50:00+05:30,1447.1,1448.6,1446.4,1448.2,35972
2025-05-19 10:55:00+05:30,1448.1,1448.8,1447.7,1448.4,17386
2025-05-19 11:00:00+05:30,1448.4,1449.4,1447.2,1449.1,42291
2025-05-19 11:05:00+05:30,1449.0,1449.8,1448.5,1449.4,42138
2025-05-19 11:10:00+05:30,1449.4,1449.5,1448.2,1448.8,40219
2025-05-19 11:15:00+05:30,1448.7,1449.9,1448.4,1448.9,30105
2025-05-19 11:20:00+05:30,1448.9,1449.5,1447.8,1448.4,28943
2025-05-19 11:25:00+05:30,1448.0,1448.9,1448.0,1448.2,20677
2025-05-19 11:30:00+05:30,1448.2,1448.7,1447.8,1447.9,31425
2025-05-19 11:35:00+05:30,1447.9,1450.0,1447.0,1449.4,45569
2025-05-19 11:40:00+05:30,1449.4,1449.7,1448.5,1449.0,15333
2025-05-19 11:45:00+05:30,1449.3,1449.4,1448.3,1448.7,26553
2025-05-19 11:50:00+05:30,1448.7,1451.0,1448.5,1450.0,81572
2025-05-19 11:55:00+05:30,1450.0,1450.2,1448.0,1448.6,31328
2025-05-19 12:00:00+05:30,1448.8,1448.8,1446.3,1446.9,37858
2025-05-19 12:05:00+05:30,1447.1,1448.7,1446.6,1448.0,25692
2025-05-19 12:10:00+05:30,1448.1,1448.1,1445.5,1445.9,66924
2025-05-19 12:15:00+05:30,1445.9,1445.9,1443.8,1444.9,80693
2025-05-19 12:20:00+05:30,1444.7,1445.9,1442.7,1443.3,120786
2025-05-19 12:25:00+05:30,1443.3,1444.0,1443.0,1443.1,59989
2025-05-19 12:30:00+05:30,1443.1,1443.2,1441.9,1442.2,93260
2025-05-19 12:35:00+05:30,1442.1,1443.5,1441.9,1442.9,63904
2025-05-19 12:40:00+05:30,1443.0,1443.8,1442.5,1443.5,71931
2025-05-19 12:45:00+05:30,1443.4,1443.9,1441.9,1442.7,127310
2025-05-19 12:50:00+05:30,1442.4,1444.8,1442.2,1444.2,53163
2025-05-19 12:55:00+05:30,1444.2,1444.8,1444.0,1444.3,36768
2025-05-19 13:00:00+05:30,1444.1,1444.6,1442.6,1443.5,49529
2025-05-19 13:05:00+05:30,1443.4,1444.2,1442.5,1442.7,69299
2025-05-19 13:10:00+05:30,1442.6,1443.2,1442.0,1442.1,52184
2025-05-19 13:15:00+05:30,1442.5,1444.6,1442.0,1443.2,69844
2025-05-19 13:20:00+05:30,1443.4,1444.2,1443.1,1443.9,22814
2025-05-19 13:25:00+05:30,1443.7,1443.9,1443.0,1443.7,21521
2025-05-19 13:30:00+05:30,1443.5,1444.2,1443.0,1443.6,20924
2025-05-19 13:35:00+05:30,1443.6,1444.3,1443.3,1443.7,25797
2025-05-19 13:40:00+05:30,1444.0,1444.4,1443.0,1443.5,30957
2025-05-19 13:45:00+05:30,1443.5,1443.9,1442.0,1442.7,41602
2025-05-19 13:50:00+05:30,1442.7,1443.0,1441.9,1442.3,45359
2025-05-19 13:55:00+05:30,1442.3,1443.0,1441.3,1442.4,69357
2025-05-19 14:00:00+05:30,1442.4,1442.5,1440.9,1441.5,91505
2025-05-19 14:05:00+05:30,1441.5,1441.8,1440.8,1440.9,102978
2025-05-19 14:10:00+05:30,1441.3,1441.5,1440.1,1441.5,73400
2025-05-19 14:15:00+05:30,1441.5,1442.0,1440.5,1441.7,52361
2025-05-19 14:20:00+05:30,1441.8,1442.5,1440.5,1441.0,45567
2025-05-19 14:25:00+05:30,1440.9,1442.4,1440.0,1440.2,90468
2025-05-19 14:30:00+05:30,1440.2,1440.7,1439.0,1439.3,110237
2025-05-19 14:35:00+05:30,1439.3,1442.3,1439.2,1441.8,123428
2025-05-19 14:40:00+05:30,1441.7,1443.1,1441.0,1441.9,90923
2025-05-19 14:45:00+05:30,1441.9,1441.9,1438.6,1439.9,126639
2025-05-19 14:50:00+05:30,1439.7,1440.0,1438.3,1439.1,174113
2025-05-19 14:55:00+05:30,1439.1,1439.7,1438.2,1438.4,277356
2025-05-19 15:00:00+05:30,1438.3,1441.6,1438.2,1439.9,413577
2025-05-19 15:05:00+05:30,1439.8,1440.9,1439.6,1440.0,285245
2025-05-19 15:10:00+05:30,1439.9,1440.4,1439.6,1440.4,234682
2025-05-19 15:15:00+05:30,1440.3,1441.0,1439.6,1440.8,252774
2025-05-19 15:20:00+05:30,1440.8,1443.6,1440.8,1442.8,270696
2025-05-19 15:25:00+05:30,1442.8,1444.5,1442.0,1442.9,158308
2025-05-20 09:15:00+05:30,1438.2,1444.6,1436.1,1438.9,446423
2025-05-20 09:20:00+05:30,1438.7,1438.7,1434.4,1435.8,180159
2025-05-20 09:25:00+05:30,1435.8,1436.9,1434.6,1435.6,80268
2025-05-20 09:30:00+05:30,1435.7,1438.0,1434.6,1436.5,113718
2025-05-20 09:35:00+05:30,1436.5,1439.8,1436.1,1438.9,91150
2025-05-20 09:40:00+05:30,1439.0,1439.0,1437.1,1437.3,47055
2025-05-20 09:45:00+05:30,1437.3,1437.6,1435.6,1436.8,57604
2025-05-20 09:50:00+05:30,1436.6,1437.4,1434.7,1435.5,55485
2025-05-20 09:55:00+05:30,1435.4,1437.6,1434.6,1437.6,55670
2025-05-20 10:00:00+05:30,1437.4,1437.4,1435.5,1436.1,42217
2025-05-20 10:05:00+05:30,1436.2,1437.0,1435.5,1436.3,40811
2025-05-20 10:10:00+05:30,1436.5,1437.1,1435.9,1436.4,39125
2025-05-20 10:15:00+05:30,1436.5,1436.9,1434.5,1435.3,44330
2025-05-20 10:20:00+05:30,1435.3,1436.1,1435.1,1435.5,26867
2025-05-20 10:25:00+05:30,1435.5,1436.2,1433.1,1433.9,69790
2025-05-20 10:30:00+05:30,1434.0,1435.4,1432.8,1434.9,95557
2025-05-20 10:35:00+05:30,1434.5,1438.9,1434.5,1437.9,58575
2025-05-20 10:40:00+05:30,1438.1,1438.8,1437.5,1438.0,39668
2025-05-20 10:45:00+05:30,1437.8,1441.4,1437.6,1441.0,100029
2025-05-20 10:50:00+05:30,1441.1,1443.0,1440.8,1441.2,108782
2025-05-20 10:55:00+05:30,1441.0,1443.8,1440.0,1443.8,73670
2025-05-20 11:00:00+05:30,1443.4,1445.0,1441.5,1443.3,90343
2025-05-20 11:05:00+05:30,1443.3,1443.3,1442.4,1442.6,24111
2025-05-20 11:10:00+05:30,1442.6,1442.7,1440.2,1441.8,30424
2025-05-20 11:15:00+05:30,1441.7,1441.8,1439.4,1440.6,49262
2025-05-20 11:20:00+05:30,1440.8,1441.2,1439.1,1440.0,27480
2025-05-20 11:25:00+05:30,1440.0,1440.3,1439.0,1439.6,55460
2025-05-20 11:30:00+05:30,1439.6,1439.7,1438.5,1439.6,38617
2025-05-20 11:35:00+05:30,1439.6,1440.0,1438.6,1438.8,47513
2025-05-20 11:40:00+05:30,1439.0,1439.0,1437.5,1438.3,23682
2025-05-20 11:45:00+05:30,1438.2,1438.9,1437.5,1438.3,24009
2025-05-20 11:50:00+05:30,1438.2,1438.7,1436.3,1437.6,32525
2025-05-20 11:55:00+05:30,1437.4,1437.6,1436.2,1436.9,29635
2025-05-20 12:00:00+05:30,1436.9,1437.2,1436.0,1436.2,32358
2025-05-20 12:05:00+05:30,1436.2,1438.0,1436.0,1437.4,30664
2025-05-20 12:10:00+05:30,1437.5,1437.5,1435.1,1435.7,63244
2025-05-20 12:15:00+05:30,1435.7,1436.8,1435.0,1436.2,45880
2025-05-20 12:20:00+05:30,1436.1,1436.8,1435.7,1436.1,36702
2025-05-20 12:25:00+05:30,1436.1,1436.7,1435.1,1435.4,72137
2025-05-20 12:30:00+05:30,1435.8,1436.2,1434.5,1435.2,87310
2025-05-20 12:35:00+05:30,1435.0,1435.4,1434.4,1434.4,58641
2025-05-20 12:40:00+05:30,1434.8,1435.6,1434.0,1435.2,97601
2025-05-20 12:45:00+05:30,1435.5,1435.9,1432.4,1433.1,100781
2025-05-20 12:50:00+05:30,1433.4,1434.4,1431.4,1432.3,104641
2025-05-20 12:55:00+05:30,1432.3,1434.1,1431.2,1431.9,196764
2025-05-20 13:00:00+05:30,1431.9,1435.5,1431.9,1434.0,113980
2025-05-20 13:05:00+05:30,1434.1,1435.5,1432.4,1432.7,85913
2025-05-20 13:10:00+05:30,1432.7,1433.8,1431.6,1432.4,75037
2025-05-20 13:15:00+05:30,1432.1,1432.3,1430.0,1430.4,132272
2025-05-20 13:20:00+05:30,1430.4,1431.7,1429.7,1429.9,111271
2025-05-20 13:25:00+05:30,1429.9,1431.0,1429.6,1429.9,85131
2025-05-20 13:30:00+05:30,1429.9,1431.3,1429.1,1430.5,158747
2025-05-20 13:35:00+05:30,1430.5,1431.1,1429.3,1429.9,102865
2025-05-20 13:40:00+05:30,1429.9,1430.0,1428.6,1429.7,110191
2025-05-20 13:45:00+05:30,1429.6,1430.9,1429.0,1430.0,129568
2025-05-20 13:50:00+05:30,1430.0,1431.7,1429.7,1429.9,204503
2025-05-20 13:55:00+05:30,1429.9,1430.5,1429.4,1429.9,87821
2025-05-20 14:00:00+05:30,1429.9,1430.4,1428.9,1429.7,60145
2025-05-20 14:05:00+05:30,1429.7,1429.7,1427.7,1428.2,82080
2025-05-20 14:10:00+05:30,1428.3,1430.0,1427.7,1429.9,94397
2025-05-20 14:15:00+05:30,1430.0,1430.0,1428.7,1429.4,90015
2025-05-20 14:20:00+05:30,1429.4,1429.6,1428.2,1428.9,112394
2025-05-20 14:25:00+05:30,1429.0,1429.6,1428.0,1428.9,99708
2025-05-20 14:30:00+05:30,1428.9,1430.3,1428.1,1430.2,172157
2025-05-20 14:35:00+05:30,1430.2,1431.1,1429.1,1429.7,239336
2025-05-20 14:40:00+05:30,1429.7,1430.2,1428.4,1429.6,105438
2025-05-20 14:45:00+05:30,1429.1,1429.8,1427.3,1428.2,203772
2025-05-20 14:50:00+05:30,1428.2,1429.7,1427.2,1428.4,277013
2025-05-20 14:55:00+05:30,1428.2,1429.0,1427.2,1427.7,376443
2025-05-20 15:00:00+05:30,1427.7,1428.9,1427.1,1427.8,817569
2025-05-20 15:05:00+05:30,1427.8,1428.3,1423.7,1425.0,1000721
2025-05-20 15:10:00+05:30,1424.9,1425.3,1423.3,1423.7,860895
2025-05-20 15:15:00+05:30,1423.7,1424.2,1422.9,1422.9,641054
2025-05-20 15:20:00+05:30,1422.9,1423.5,1421.8,1421.9,926751
2025-05-20 15:25:00+05:30,1421.9,1425.0,1421.9,1424.5,336436
2025-05-21 09:15:00+05:30,1423.5,1426.5,1418.1,1420.7,214743
2025-05-21 09:20:00+05:30,1420.6,1425.2,1419.8,1421.4,222265
2025-05-21 09:25:00+05:30,1421.6,1422.9,1420.3,1422.0,82047
2025-05-21 09:30:00+05:30,1422.1,1425.0,1420.5,1424.7,68182
2025-05-21 09:35:00+05:30,1424.7,1430.0,1424.3,1429.5,87051
2025-05-21 09:40:00+05:30,1429.5,1429.9,1426.6,1427.3,56078
2025-05-21 09:45:00+05:30,1427.1,1431.0,1427.1,1429.5,63531
2025-05-21 09:50:00+05:30,1429.5,1430.6,1428.5,1429.2,63536
2025-05-21 09:55:00+05:30,1429.4,1429.4,1426.5,1427.9,46071
2025-05-21 10:00:00+05:30,1427.7,1429.8,1427.2,1427.2,32854
2025-05-21 10:05:00+05:30,1427.5,1429.6,1426.8,1429.2,64509
2025-05-21 10:10:00+05:30,1429.1,1429.2,1427.0,1428.9,28789
2025-05-21 10:15:00+05:30,1429.0,1431.0,1428.8,1429.9,53175
2025-05-21 10:20:00+05:30,1430.2,1432.9,1429.8,1432.3,58949
2025-05-21 10:25:00+05:30,1432.3,1432.7,1430.7,1431.0,74942
2025-05-21 10:30:00+05:30,1430.6,1431.7,1430.1,1431.5,42422
2025-05-21 10:35:00+05:30,1431.5,1434.8,1431.5,1434.3,94899
2025-05-21 10:40:00+05:30,1434.3,1435.7,1434.0,1434.1,113559
2025-05-21 10:45:00+05:30,1434.0,1434.7,1434.0,1434.6,67424
2025-05-21 10:50:00+05:30,1434.7,1435.5,1434.0,1434.0,56697
2025-05-21 10:55:00+05:30,1434.0,1435.0,1434.0,1434.1,68073
2025-05-21 11:00:00+05:30,1434.0,1434.6,1431.5,1432.2,113833
2025-05-21 11:05:00+05:30,1432.1,1433.0,1429.6,1432.9,85914
2025-05-21 11:10:00+05:30,1432.9,1434.8,1432.0,1434.1,88193
2025-05-21 11:15:00+05:30,1434.0,1436.2,1433.4,1434.9,79178
2025-05-21 11:20:00+05:30,1434.9,1435.5,1431.0,1431.5,51462
2025-05-21 11:25:00+05:30,1431.5,1432.1,1429.5,1430.1,76193
2025-05-21 11:30:00+05:30,1430.1,1430.2,1427.6,1428.5,44092
2025-05-21 11:35:00+05:30,1428.6,1429.4,1427.5,1428.9,44245
2025-05-21 11:40:00+05:30,1428.9,1429.7,1427.0,1427.1,41291
2025-05-21 11:45:00+05:30,1427.1,1427.3,1425.1,1425.4,47038
2025-05-21 11:50:00+05:30,1425.5,1426.6,1425.0,1426.0,48374
2025-05-21 11:55:00+05:30,1426.0,1426.3,1425.0,1425.2,20821
2025-05-21 12:00:00+05:30,1425.2,1425.9,1424.0,1424.3,51148
2025-05-21 12:05:00+05:30,1424.3,1425.8,1424.2,1424.7,27310
2025-05-21 12:10:00+05:30,1424.7,1425.2,1422.2,1422.2,53562
2025-05-21 12:15:00+05:30,1422.3,1422.5,1419.8,1420.9,74872
2025-05-21 12:20:00+05:30,1420.9,1424.6,1420.5,1423.7,89519
2025-05-21 12:25:00+05:30,1423.8,1424.5,1421.8,1423.4,52763
2025-05-21 12:30:00+05:30,1423.5,1425.6,1423.1,1423.7,51150
2025-05-21 12:35:00+05:30,1423.7,1427.0,1423.2,1425.7,93270
2025-05-21 12:40:00+05:30,1425.9,1426.4,1425.0,1425.1,53473
2025-05-21 12:45:00+05:30,1425.2,1425.4,1422.2,1425.0,244461
2025-05-21 12:50:00+05:30,1425.0,1425.2,1423.0,1423.0,36971
2025-05-21 12:55:00+05:30,1423.1,1426.0,1422.8,1425.8,54911
2025-05-21 13:00:00+05:30,1425.7,1426.3,1425.0,1425.9,25760
2025-05-21 13:05:00+05:30,1426.0,1427.5,1425.1,1426.2,37071
