timestamp,open,high,low,close,volume
2025-05-27 09:15:00+05:30,481.4,483.3,480.4,482.7,31266
2025-05-27 09:20:00+05:30,483.05,483.1,481.45,481.7,16192
2025-05-27 09:25:00+05:30,481.7,482.9,481.65,482.0,24353
2025-05-27 09:30:00+05:30,482.05,482.85,481.55,482.1,10916
2025-05-27 09:35:00+05:30,482.5,482.9,481.45,482.65,23971
2025-05-27 09:40:00+05:30,482.5,482.85,482.25,482.75,4741
2025-05-27 09:45:00+05:30,482.5,482.5,482.0,482.3,5499
2025-05-27 09:50:00+05:30,482.3,482.75,482.0,482.35,3360
2025-05-27 09:55:00+05:30,482.35,482.75,482.05,482.05,10894
2025-05-27 10:00:00+05:30,482.2,482.6,482.0,482.55,10954
2025-05-27 10:05:00+05:30,482.35,482.75,482.2,482.75,16008
2025-05-27 10:10:00+05:30,482.75,482.95,482.5,482.9,5951
2025-05-27 10:15:00+05:30,482.95,483.0,482.35,482.7,7277
2025-05-27 10:20:00+05:30,482.7,483.05,482.65,483.05,8704
2025-05-27 10:25:00+05:30,482.8,484.25,482.8,484.0,40367
2025-05-27 10:30:00+05:30,484.0,484.1,483.35,483.35,15795
2025-05-27 10:35:00+05:30,483.65,483.9,483.3,483.4,2042
2025-05-27 10:40:00+05:30,483.4,483.6,483.3,483.6,3782
2025-05-27 10:45:00+05:30,483.6,483.6,482.4,482.7,11344
2025-05-27 10:50:00+05:30,482.85,483.3,482.85,483.3,6394
2025-05-27 10:55:00+05:30,483.3,483.65,483.05,483.3,3407
2025-05-27 11:00:00+05:30,483.3,483.4,482.55,483.0,9066
2025-05-27 11:05:00+05:30,483.25,483.3,482.2,482.7,16105
2025-05-27 11:10:00+05:30,482.7,482.95,482.3,482.3,5090
2025-05-27 11:15:00+05:30,482.55,482.65,482.0,482.3,9835
2025-05-27 11:20:00+05:30,482.3,482.7,482.05,482.65,8121
2025-05-27 11:25:00+05:30,482.7,482.85,482.4,482.75,22600
2025-05-27 11:30:00+05:30,482.75,484.0,482.45,483.85,44403
2025-05-27 11:35:00+05:30,483.6,483.9,482.6,483.0,9679
2025-05-27 11:40:00+05:30,483.15,483.3,482.7,482.85,15503
2025-05-27 11:45:00+05:30,483.0,483.3,482.65,483.0,9498
2025-05-27 11:50:00+05:30,482.8,483.0,482.55,482.65,4733
2025-05-27 11:55:00+05:30,482.85,483.15,482.7,482.7,7197
2025-05-27 12:00:00+05:30,482.75,483.4,482.6,483.15,90886
2025-05-27 12:05:00+05:30,482.95,484.25,482.95,484.2,31332
2025-05-27 12:10:00+05:30,484.0,484.2,483.45,483.6,8648
2025-05-27 12:15:00+05:30,483.6,484.0,483.0,483.45,25220
2025-05-27 12:20:00+05:30,483.35,483.35,482.4,482.55,14447
2025-05-27 12:25:00+05:30,482.6,482.9,482.1,482.55,5787
2025-05-27 12:30:00+05:30,482.55,482.9,482.3,482.9,3359
2025-05-27 12:35:00+05:30,482.7,482.75,482.0,482.15,88398
2025-05-27 12:40:00+05:30,482.45,483.15,481.7,482.0,57457
2025-05-27 12:45:00+05:30,481.9,482.15,481.8,481.85,4681
2025-05-27 12:50:00+05:30,481.85,482.5,481.75,481.75,19261
2025-05-27 12:55:00+05:30,481.75,482.1,481.75,481.8,3684
2025-05-27 13:00:00+05:30,482.0,482.0,481.6,482.0,5025
2025-05-27 13:05:00+05:30,482.0,482.05,481.75,482.0,2477
2025-05-27 13:10:00+05:30,481.85,482.0,481.55,482.0,21057
2025-05-27 13:15:00+05:30,482.0,482.0,481.8,481.85,2888
2025-05-27 13:20:00+05:30,481.85,481.95,481.55,481.65,6084
2025-05-27 13:25:00+05:30,481.8,481.9,481.6,481.6,2742
2025-05-27 13:30:00+05:30,481.6,481.9,481.6,481.75,3563
2025-05-27 13:35:00+05:30,481.9,481.9,481.7,481.9,1574
2025-05-27 13:40:00+05:30,481.9,482.75,481.75,482.45,35878
2025-05-27 13:45:00+05:30,482.7,482.85,482.15,482.2,5236
2025-05-27 13:50:00+05:30,482.2,482.5,482.2,482.35,1027
2025-05-27 13:55:00+05:30,482.55,482.7,481.95,482.0,6610
2025-05-27 14:00:00+05:30,482.0,482.4,481.65,482.0,6767
2025-05-27 14:05:00+05:30,482.0,482.1,481.9,482.0,8508
2025-05-27 14:10:00+05:30,482.05,482.5,482.0,482.0,16076
2025-05-27 14:15:00+05:30,482.05,482.05,481.6,481.95,17988
2025-05-27 14:20:00+05:30,481.95,482.2,481.7,482.05,14289
2025-05-27 14:25:00+05:30,482.0,482.15,482.0,482.0,5829
2025-05-27 14:30:00+05:30,482.05,482.2,481.85,482.05,8681
2025-05-27 14:35:00+05:30,481.9,482.25,481.85,482.0,5330
2025-05-27 14:40:00+05:30,482.0,482.35,481.85,482.2,7803
2025-05-27 14:45:00+05:30,482.2,485.0,482.0,482.95,173523
2025-05-27 14:50:00+05:30,482.95,483.35,482.75,482.9,25561
2025-05-27 14:55:00+05:30,482.9,485.6,482.85,485.15,240730
2025-05-27 15:00:00+05:30,485.15,485.5,484.7,484.75,54589
2025-05-27 15:05:00+05:30,484.8,484.85,484.0,484.2,50414
2025-05-27 15:10:00+05:30,484.25,484.25,483.45,483.75,44590
2025-05-27 15:15:00+05:30,483.6,483.75,483.45,483.5,40269
2025-05-27 15:20:00+05:30,483.45,484.0,483.45,483.6,50689
2025-05-27 15:25:00+05:30,483.8,484.15,483.5,483.9,63865
