timestamp,open,high,low,close,volume
2025-05-15 09:15:00+05:30,804.4,805.95,799.0,800.4,563522
2025-05-15 09:20:00+05:30,800.4,801.7,799.4,800.55,243717
2025-05-15 09:25:00+05:30,800.55,801.2,799.5,799.55,177917
2025-05-15 09:30:00+05:30,799.75,800.5,798.5,798.75,210823
2025-05-15 09:35:00+05:30,798.75,798.8,796.35,796.55,309148
2025-05-15 09:40:00+05:30,796.5,797.35,796.0,796.25,256216
2025-05-15 09:45:00+05:30,796.3,796.9,795.0,796.4,383136
2025-05-15 09:50:00+05:30,796.6,797.6,796.0,796.6,152249
2025-05-15 09:55:00+05:30,796.6,797.4,796.05,796.9,103955
2025-05-15 10:00:00+05:30,796.9,797.25,796.0,796.05,93138
2025-05-15 10:05:00+05:30,796.0,796.45,795.35,795.9,191509
2025-05-15 10:10:00+05:30,795.8,797.25,795.6,796.8,85013
2025-05-15 10:15:00+05:30,796.75,797.15,796.2,796.5,63797
2025-05-15 10:20:00+05:30,796.45,797.0,796.0,796.85,67774
2025-05-15 10:25:00+05:30,796.9,798.0,796.5,797.65,86884
2025-05-15 10:30:00+05:30,797.55,799.45,797.4,798.9,158935
2025-05-15 10:35:00+05:30,798.9,801.0,798.45,801.0,206063
2025-05-15 10:40:00+05:30,801.0,802.9,800.0,800.25,400622
2025-05-15 10:45:00+05:30,800.35,801.0,798.75,799.7,164059
2025-05-15 10:50:00+05:30,799.55,799.65,798.05,798.7,184771
2025-05-15 10:55:00+05:30,798.75,800.95,798.15,799.9,262875
2025-05-15 11:00:00+05:30,799.95,800.15,798.6,798.95,90240
2025-05-15 11:05:00+05:30,798.95,799.0,797.15,798.2,155991
2025-05-15 11:10:00+05:30,798.0,798.2,796.3,796.55,233664
2025-05-15 11:15:00+05:30,796.65,798.0,796.4,797.25,96719
2025-05-15 11:20:00+05:30,797.3,797.65,796.05,796.25,144943
2025-05-15 11:25:00+05:30,796.25,796.95,796.05,796.1,121522
2025-05-15 11:30:00+05:30,796.1,796.4,795.5,795.8,141248
2025-05-15 11:35:00+05:30,795.95,796.0,794.5,795.3,331730
2025-05-15 11:40:00+05:30,795.5,796.2,795.0,796.0,120196
2025-05-15 11:45:00+05:30,796.0,796.15,795.6,795.65,71984
2025-05-15 11:50:00+05:30,795.65,795.9,795.15,795.6,86415
2025-05-15 11:55:00+05:30,795.6,796.0,795.55,795.8,69349
2025-05-15 12:00:00+05:30,795.8,796.1,795.5,796.1,82572
2025-05-15 12:05:00+05:30,796.1,798.0,796.0,797.6,148385
2025-05-15 12:10:00+05:30,797.6,797.65,796.2,796.5,130945
2025-05-15 12:15:00+05:30,796.5,798.0,796.45,797.2,244071
2025-05-15 12:20:00+05:30,797.2,797.25,795.8,796.35,63214
2025-05-15 12:25:00+05:30,796.25,796.25,795.5,795.9,72740
2025-05-15 12:30:00+05:30,795.9,796.5,795.5,796.5,44395
2025-05-15 12:35:00+05:30,796.35,797.9,796.25,797.15,82541
2025-05-15 12:40:00+05:30,797.25,797.3,795.55,795.8,225896
2025-05-15 12:45:00+05:30,796.0,796.3,795.6,795.9,86708
2025-05-15 12:50:00+05:30,796.0,796.9,795.8,796.6,47576
2025-05-15 12:55:00+05:30,796.65,797.5,796.55,797.5,40938
2025-05-15 13:00:00+05:30,797.45,799.0,797.4,798.75,282926
2025-05-15 13:05:00+05:30,798.8,801.5,798.5,800.1,542580
2025-05-15 13:10:00+05:30,800.1,802.2,800.1,802.2,340495
2025-05-15 13:15:00+05:30,802.15,803.0,800.5,801.7,304754
2025-05-15 13:20:00+05:30,801.7,802.0,800.55,801.95,193581
2025-05-15 13:25:00+05:30,801.6,802.25,801.25,802.15,108725
2025-05-15 13:30:00+05:30,802.15,804.0,802.15,803.55,355102
2025-05-15 13:35:00+05:30,803.6,803.7,802.2,803.65,239925
2025-05-15 13:40:00+05:30,803.6,803.9,802.6,803.0,148860
2025-05-15 13:45:00+05:30,803.0,804.0,802.6,803.2,350685
2025-05-15 13:50:00+05:30,803.05,803.5,802.65,803.0,131539
2025-05-15 13:55:00+05:30,803.0,803.35,802.55,802.95,123411
2025-05-15 14:00:00+05:30,803.0,803.1,801.1,803.0,217707
2025-05-15 14:05:00+05:30,803.0,805.9,802.2,805.1,462509
2025-05-15 14:10:00+05:30,805.0,807.4,804.5,805.9,493436
2025-05-15 14:15:00+05:30,805.8,806.8,805.2,806.0,294332
2025-05-15 14:20:00+05:30,806.0,806.1,805.0,805.3,258840
2025-05-15 14:25:00+05:30,805.3,806.9,805.1,806.4,227682
2025-05-15 14:30:00+05:30,806.35,806.4,804.2,805.15,295231
2025-05-15 14:35:00+05:30,805.15,805.8,804.1,805.0,256960
2025-05-15 14:40:00+05:30,805.1,807.4,804.9,807.4,337497
2025-05-15 14:45:00+05:30,807.3,808.5,806.55,807.9,360585
2025-05-15 14:50:00+05:30,807.9,809.45,807.25,808.65,372642
2025-05-15 14:55:00+05:30,808.55,808.85,807.8,807.85,286107
2025-05-15 15:00:00+05:30,807.85,808.1,807.2,807.9,570885
2025-05-15 15:05:00+05:30,807.85,807.95,807.05,807.85,227849
2025-05-15 15:10:00+05:30,807.85,807.9,807.0,807.55,250955
2025-05-15 15:15:00+05:30,807.45,807.75,807.05,807.35,344969
2025-05-15 15:20:00+05:30,807.35,808.2,807.35,808.2,869444
2025-05-15 15:25:00+05:30,808.05,808.35,807.55,808.0,459947
