timestamp,open,high,low,close,volume
2025-05-05 09:15:00+05:30,1431.0,1435.8,1428.6,1434.1,859290
2025-05-05 09:20:00+05:30,1434.1,1434.8,1429.1,1432.8,282653
2025-05-05 09:25:00+05:30,1432.5,1434.5,1431.7,1432.0,340073
2025-05-05 09:30:00+05:30,1432.1,1433.9,1429.5,1430.8,356404
2025-05-05 09:35:00+05:30,1431.0,1436.5,1430.8,1433.8,259866
2025-05-05 09:40:00+05:30,1433.5,1438.9,1433.3,1438.5,388429
2025-05-05 09:45:00+05:30,1438.6,1439.5,1437.2,1437.8,171640
2025-05-05 09:50:00+05:30,1437.4,1438.0,1435.7,1437.6,124989
2025-05-05 09:55:00+05:30,1437.5,1438.0,1435.7,1437.0,108988
2025-05-05 10:00:00+05:30,1437.1,1437.1,1433.2,1433.7,175465
2025-05-05 10:05:00+05:30,1433.5,1436.0,1433.3,1435.5,130485
2025-05-05 10:10:00+05:30,1435.8,1436.0,1434.0,1435.5,91461
2025-05-05 10:15:00+05:30,1435.4,1436.9,1434.0,1436.8,114154
2025-05-05 10:20:00+05:30,1436.3,1436.8,1432.4,1432.8,126699
2025-05-05 10:25:00+05:30,1432.5,1435.0,1431.7,1433.3,198603
2025-05-05 10:30:00+05:30,1433.1,1434.9,1433.1,1433.7,89852
2025-05-05 10:35:00+05:30,1433.5,1434.0,1431.6,1431.7,145718
2025-05-05 10:40:00+05:30,1431.8,1432.4,1431.6,1432.1,79015
2025-05-05 10:45:00+05:30,1432.1,1432.1,1430.2,1431.9,215883
2025-05-05 10:50:00+05:30,1432.0,1432.0,1429.0,1429.5,148444
2025-05-05 10:55:00+05:30,1429.5,1429.8,1426.9,1429.2,310202
2025-05-05 11:00:00+05:30,1429.2,1429.6,1428.1,1428.4,74639
2025-05-05 11:05:00+05:30,1428.4,1429.0,1427.5,1428.5,68714
2025-05-05 11:10:00+05:30,1428.5,1429.5,1427.5,1429.0,112635
2025-05-05 11:15:00+05:30,1429.0,1429.0,1427.5,1428.3,72633
2025-05-05 11:20:00+05:30,1428.0,1431.9,1428.0,1431.8,107682
2025-05-05 11:25:00+05:30,1431.8,1432.0,1430.0,1431.1,112909
2025-05-05 11:30:00+05:30,1431.1,1432.0,1430.1,1431.7,92070
2025-05-05 11:35:00+05:30,1431.9,1431.9,1428.7,1428.9,103252
2025-05-05 11:40:00+05:30,1429.5,1429.6,1428.1,1429.0,73701
2025-05-05 11:45:00+05:30,1428.9,1430.2,1428.0,1429.5,129647
2025-05-05 11:50:00+05:30,1429.3,1430.9,1428.9,1430.9,53991
2025-05-05 11:55:00+05:30,1430.5,1433.0,1430.5,1432.4,96722
2025-05-05 12:00:00+05:30,1432.4,1433.6,1432.1,1432.9,86496
2025-05-05 12:05:00+05:30,1432.8,1432.9,1431.9,1432.5,54437
2025-05-05 12:10:00+05:30,1432.5,1434.0,1432.0,1432.7,90147
2025-05-05 12:15:00+05:30,1433.0,1433.4,1431.6,1432.6,119506
2025-05-05 12:20:00+05:30,1432.3,1433.0,1431.5,1431.9,113525
2025-05-05 12:25:00+05:30,1431.8,1433.5,1431.0,1432.9,131312
2025-05-05 12:30:00+05:30,1432.9,1433.4,1432.1,1433.1,80412
2025-05-05 12:35:00+05:30,1433.2,1434.0,1432.2,1432.7,111077
2025-05-05 12:40:00+05:30,1432.7,1433.0,1431.5,1432.0,117610
2025-05-05 12:45:00+05:30,1432.0,1432.7,1431.6,1432.2,121558
