timestamp,open,high,low,close,volume
2025-05-14 09:15:00+05:30,1419.7,1426.0,1419.1,1424.8,346150
2025-05-14 09:20:00+05:30,1424.8,1426.4,1423.5,1426.2,100460
2025-05-14 09:25:00+05:30,1426.3,1428.8,1425.0,1426.2,93656
2025-05-14 09:30:00+05:30,1426.2,1426.3,1423.0,1423.3,115946
2025-05-14 09:35:00+05:30,1423.5,1425.6,1423.0,1423.7,65927
2025-05-14 09:40:00+05:30,1423.5,1427.5,1423.2,1427.4,75911
2025-05-14 09:45:00+05:30,1427.4,1429.7,1427.0,1428.1,102033
2025-05-14 09:50:00+05:30,1428.3,1428.3,1425.0,1427.2,80687
2025-05-14 09:55:00+05:30,1427.2,1429.5,1426.9,1428.8,63547
2025-05-14 10:00:00+05:30,1428.8,1428.9,1427.0,1427.2,76595
2025-05-14 10:05:00+05:30,1427.3,1429.5,1426.3,1429.3,78516
2025-05-14 10:10:00+05:30,1429.3,1429.5,1427.9,1429.0,58090
2025-05-14 10:15:00+05:30,1429.0,1429.9,1428.0,1428.9,68454
2025-05-14 10:20:00+05:30,1428.9,1429.5,1428.2,1428.4,39081
2025-05-14 10:25:00+05:30,1428.5,1428.6,1426.8,1427.1,49419
2025-05-14 10:30:00+05:30,1427.3,1427.3,1424.5,1425.9,56889
2025-05-14 10:35:00+05:30,1425.8,1426.0,1424.6,1425.8,63788
2025-05-14 10:40:00+05:30,1425.8,1426.5,1425.5,1426.5,37630
2025-05-14 10:45:00+05:30,1426.3,1426.8,1425.5,1425.8,44289
2025-05-14 10:50:00+05:30,1425.8,1425.9,1424.1,1424.8,84995
2025-05-14 10:55:00+05:30,1424.8,1425.0,1423.4,1423.8,42222
2025-05-14 11:00:00+05:30,1423.5,1425.0,1423.5,1424.8,27410
2025-05-14 11:05:00+05:30,1424.8,1425.0,1424.2,1424.8,41608
2025-05-14 11:10:00+05:30,1424.8,1425.0,1424.0,1424.9,23267
2025-05-14 11:15:00+05:30,1424.9,1425.9,1424.3,1425.3,29293
2025-05-14 11:20:00+05:30,1425.3,1425.8,1425.1,1425.7,25899
2025-05-14 11:25:00+05:30,1425.7,1426.0,1425.1,1425.7,22620
2025-05-14 11:30:00+05:30,1425.9,1427.0,1425.3,1425.6,48426
2025-05-14 11:35:00+05:30,1426.0,1426.3,1424.4,1424.6,30972
2025-05-14 11:40:00+05:30,1424.6,1425.5,1423.0,1423.9,39098
