timestamp,open,high,low,close,volume
2025-04-01 09:15:00+05:30,766.5,774.0,763.2,772.5,318625
2025-04-01 09:20:00+05:30,772.45,774.95,772.1,773.2,197189
2025-04-01 09:25:00+05:30,773.2,775.6,772.6,775.15,227544
2025-04-01 09:30:00+05:30,775.15,777.5,774.85,777.35,134596
2025-04-01 09:35:00+05:30,777.5,778.0,776.25,778.0,145385
2025-04-01 09:40:00+05:30,778.0,781.9,777.8,781.9,237165
2025-04-01 09:45:00+05:30,781.65,782.75,780.1,781.0,173245
2025-04-01 09:50:00+05:30,781.0,781.15,778.5,779.05,116358
2025-04-01 09:55:00+05:30,779.0,779.4,778.0,778.7,54773
2025-04-01 10:00:00+05:30,778.45,778.95,776.65,778.45,73700
2025-04-01 10:05:00+05:30,778.3,780.35,777.7,778.95,113298
2025-04-01 10:10:00+05:30,778.95,779.7,777.75,778.3,75063
2025-04-01 10:15:00+05:30,778.3,779.95,777.6,779.85,73691
2025-04-01 10:20:00+05:30,779.85,779.95,776.0,776.05,74110
2025-04-01 10:25:00+05:30,776.05,776.45,773.2,773.75,223726
2025-04-01 10:30:00+05:30,773.7,774.2,772.25,773.55,167370
2025-04-01 10:35:00+05:30,773.55,775.6,773.3,775.0,124418
2025-04-01 10:40:00+05:30,775.05,775.1,773.75,774.3,70993
2025-04-01 10:45:00+05:30,774.45,775.1,773.5,773.55,104866
2025-04-01 10:50:00+05:30,773.5,773.75,772.55,773.4,59747
2025-04-01 10:55:00+05:30,773.4,773.6,770.6,770.7,132621
2025-04-01 11:00:00+05:30,770.95,771.3,770.0,770.0,95694
2025-04-01 11:05:00+05:30,770.2,770.4,769.3,769.4,77462
2025-04-01 11:10:00+05:30,769.3,770.7,769.0,769.55,66705
2025-04-01 11:15:00+05:30,769.55,770.0,768.75,768.8,57965
2025-04-01 11:20:00+05:30,768.75,770.0,768.3,769.55,101492
2025-04-01 11:25:00+05:30,769.7,770.2,768.25,769.55,75947
2025-04-01 11:30:00+05:30,769.55,769.9,768.1,768.45,65688
2025-04-01 11:35:00+05:30,768.7,768.7,767.0,767.15,76639
