timestamp,open,high,low,close,volume
2025-05-16 09:15:00+05:30,803.7,804.0,794.55,795.8,1166281
2025-05-16 09:20:00+05:30,795.8,796.9,794.55,796.0,696084
2025-05-16 09:25:00+05:30,796.0,796.85,795.3,796.6,405655
2025-05-16 09:30:00+05:30,796.6,797.95,795.05,795.3,548106
2025-05-16 09:35:00+05:30,795.3,796.0,795.0,795.2,337234
2025-05-16 09:40:00+05:30,795.3,796.6,795.0,795.65,331347
2025-05-16 09:45:00+05:30,795.65,796.25,795.4,796.0,195830
2025-05-16 09:50:00+05:30,796.0,796.05,794.05,794.25,431514
2025-05-16 09:55:00+05:30,794.25,795.6,794.0,794.05,231961
2025-05-16 10:00:00+05:30,794.1,795.8,794.0,795.65,133102
2025-05-16 10:05:00+05:30,795.6,796.7,795.5,795.7,195664
2025-05-16 10:10:00+05:30,796.0,796.3,795.75,796.1,74612
2025-05-16 10:15:00+05:30,796.1,796.95,796.0,796.85,147001
2025-05-16 10:20:00+05:30,796.75,797.5,796.0,796.3,189243
2025-05-16 10:25:00+05:30,796.15,796.7,795.75,795.9,87963
2025-05-16 10:30:00+05:30,795.9,796.4,795.5,795.55,101600
2025-05-16 10:35:00+05:30,795.5,795.65,794.25,794.8,321591
2025-05-16 10:40:00+05:30,794.8,795.7,794.8,795.1,147784
2025-05-16 10:45:00+05:30,795.1,795.2,794.5,794.6,113946
2025-05-16 10:50:00+05:30,794.55,795.0,794.2,794.3,167558
2025-05-16 10:55:00+05:30,794.35,795.5,794.2,795.45,83410
2025-05-16 11:00:00+05:30,795.3,795.45,794.2,794.9,169263
2025-05-16 11:05:00+05:30,794.85,795.2,793.2,793.45,313511
2025-05-16 11:10:00+05:30,793.5,794.8,793.3,794.8,111459
2025-05-16 11:15:00+05:30,794.65,794.65,794.0,794.15,102499
2025-05-16 11:20:00+05:30,794.15,794.2,793.5,793.8,130666
2025-05-16 11:25:00+05:30,793.7,793.85,793.0,793.15,166195
2025-05-16 11:30:00+05:30,793.15,794.0,792.6,793.5,133538
2025-05-16 11:35:00+05:30,793.5,793.9,792.7,792.95,140272
2025-05-16 11:40:00+05:30,792.9,793.1,792.75,793.05,144302
2025-05-16 11:45:00+05:30,793.05,793.6,792.9,793.3,79516
2025-05-16 11:50:00+05:30,793.3,793.4,793.05,793.1,76591
2025-05-16 11:55:00+05:30,793.15,793.5,792.5,792.55,117811
2025-05-16 12:00:00+05:30,792.55,793.0,792.5,792.85,83761
2025-05-16 12:05:00+05:30,792.85,793.25,792.8,792.9,109686
2025-05-16 12:10:00+05:30,792.85,793.0,792.0,792.05,242432
2025-05-16 12:15:00+05:30,792.05,792.5,792.0,792.35,92508
2025-05-16 12:20:00+05:30,792.35,792.85,791.3,791.5,305993
2025-05-16 12:25:00+05:30,791.45,791.75,791.25,791.4,116347
2025-05-16 12:30:00+05:30,791.45,792.9,791.0,792.85,208455
2025-05-16 12:35:00+05:30,792.9,793.45,792.5,792.9,157433
2025-05-16 12:40:00+05:30,792.9,793.5,792.9,793.3,63409
2025-05-16 12:45:00+05:30,793.35,793.85,793.2,793.35,101622
2025-05-16 12:50:00+05:30,793.35,793.8,793.05,793.6,66692
2025-05-16 12:55:00+05:30,793.6,793.6,793.0,793.25,71462
2025-05-16 13:00:00+05:30,793.25,793.55,793.1,793.4,61572
2025-05-16 13:05:00+05:30,793.45,793.55,793.2,793.4,82622
2025-05-16 13:10:00+05:30,793.4,793.6,793.0,793.0,227492
2025-05-16 13:15:00+05:30,793.0,793.5,793.0,793.35,53324
2025-05-16 13:20:00+05:30,793.25,793.35,792.05,792.6,170172
2025-05-16 13:25:00+05:30,792.55,793.5,792.3,793.25,80844
2025-05-16 13:30:00+05:30,793.25,793.6,793.2,793.35,69385
2025-05-16 13:35:00+05:30,793.35,793.4,793.0,793.35,47862
2025-05-16 13:40:00+05:30,793.35,793.4,792.05,792.5,122890
2025-05-16 13:45:00+05:30,792.75,793.35,792.1,793.05,92814
2025-05-16 13:50:00+05:30,793.2,793.5,793.0,793.1,70550
2025-05-16 13:55:00+05:30,793.1,793.35,792.5,792.6,119255
2025-05-16 14:00:00+05:30,792.75,793.45,792.4,793.4,66801
2025-05-16 14:05:00+05:30,793.4,793.4,793.1,793.3,73738
2025-05-16 14:10:00+05:30,793.3,793.45,793.0,793.3,83586
2025-05-16 14:15:00+05:30,793.3,793.4,793.0,793.15,81978
2025-05-16 14:20:00+05:30,793.15,793.5,793.0,793.45,81599
2025-05-16 14:25:00+05:30,793.4,793.5,792.55,792.6,112905
2025-05-16 14:30:00+05:30,792.75,792.85,792.15,792.45,136090
2025-05-16 14:35:00+05:30,792.45,793.0,792.1,792.75,116092
2025-05-16 14:40:00+05:30,792.9,793.2,792.7,792.9,101168
2025-05-16 14:45:00+05:30,792.9,793.0,792.1,792.35,186844
2025-05-16 14:50:00+05:30,792.45,792.7,791.5,792.05,357629
2025-05-16 14:55:00+05:30,792.05,792.2,791.7,792.0,224268
2025-05-16 15:00:00+05:30,792.05,792.35,791.65,792.25,188313
2025-05-16 15:05:00+05:30,792.3,793.95,792.0,793.25,270407
2025-05-16 15:10:00+05:30,793.35,793.35,792.0,792.15,576592
2025-05-16 15:15:00+05:30,792.15,792.2,791.5,791.7,443607
2025-05-16 15:20:00+05:30,791.7,791.95,791.1,791.55,436343
2025-05-16 15:25:00+05:30,791.55,792.5,791.55,792.5,365813
